method,dimension,metric,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high
scopemap_hd,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.043785785165642,2.112588932893915,20.985430248696513,22.84129134533401,20.972746042183253,0.7062231071015935,20.668649587372478,21.265757939706052,33.59483180322363,0.13984725260157718,33.5373789733006,33.65719875011833,75.09439470460447,0.08582859631289162,75.05256702074621,75.12227982717665,27.11032822346193,1.819110150779074,26.337586340055655,27.886264547406217,0.7071428571428571,0.03194382824999698,0.6928571428571427,0.7214285714285713,7.071428571428571,0.3194382824999697,6.928571428571428,7.2142857142857135,0.3249999999999999,0.06567241047103435,0.29999999999999993,0.35,0.7214285714285713,0.02198525040182472,0.7142857142857142,0.7321428571428571,2.8857142857142852,0.08794100160729888,2.8571428571428568,2.9285714285714284,0.35,0.051298917604257706,0.33333333333333326,0.37499999999999994
fps,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.119246147203434,5.173087753837074,33.94339925340249,38.388658544351486,37.73230061674521,5.863266440127273,35.41845734832063,40.27176754888324,44.86773224684892,4.583469268429607,42.83111210992211,46.91027021782191,57.80319880494702,3.228843367921479,56.513912242191815,59.23682836253657,61.601210548658344,2.9705639213184725,60.318709099554674,63.03474206390419,0.6107142857142855,0.10739319126247313,0.567767857142857,0.6571428571428573,6.107142857142856,1.073931912624731,5.678571428571429,6.571428571428571,0.41666666666666663,0.12681431837544702,0.3666666666666666,0.475,0.7714285714285715,0.06388765649999396,0.7464285714285712,0.7999999999999999,3.085714285714286,0.25555062599997586,2.985714285714285,3.1999999999999993,0.4666666666666667,0.14907119849998596,0.39999999999999997,0.5333333333333333
kennard_stone,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86099693410587,0.0,45.86099693410587,45.86099693410587,48.80571897214371,0.0,48.80571897214371,48.80571897214371,53.65994904112968,7.290014651212246e-15,53.65994904112968,53.65994904112968,64.87368840833363,1.4580029302424492e-14,64.87368840833363,64.87368840833363,67.83517215423485,1.4580029302424492e-14,67.83517215423485,67.83517215423485,0.7142857142857142,1.1390647892519134e-16,0.7142857142857142,0.7142857142857142,7.1428571428571415,9.112518314015307e-16,7.1428571428571415,7.1428571428571415,0.6666666666666665,1.1390647892519134e-16,0.6666666666666665,0.6666666666666665,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,3.4285714285714284,0.0,3.4285714285714284,3.4285714285714284,0.6666666666666665,1.1390647892519134e-16,0.6666666666666665,0.6666666666666665
ward,full,euclidean,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.800097169601845,3.645007325606123e-15,18.800097169601845,18.800097169601845,19.106934191120033,3.645007325606123e-15,19.106934191120033,19.106934191120033,33.01664258778404,7.290014651212246e-15,33.01664258778404,33.01664258778404,55.58677409959283,7.290014651212246e-15,55.58677409959283,55.58677409959283,38.79575653028476,7.290014651212246e-15,38.79575653028476,38.79575653028476,0.7142857142857142,1.1390647892519134e-16,0.7142857142857142,0.7142857142857142,7.1428571428571415,9.112518314015307e-16,7.1428571428571415,7.1428571428571415,0.5,0.0,0.5,0.5,0.7857142857142858,1.1390647892519134e-16,0.7857142857142858,0.7857142857142858,3.1428571428571432,4.556259157007654e-16,3.1428571428571432,3.1428571428571432,0.5,0.0,0.5,0.5
random,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361846406590214,0.02451157108655664,0.6256214606992772,0.646238721873043,0.6383829096678938,0.02595532389740273,0.6273738039979492,0.6493553557064556,0.6201302177479469,0.008021580701340895,0.6167634347113512,0.6236469902779901,0.8248457736295304,0.016659089468750207,0.8182057087118002,0.8319636195523628,0.6296926644811295,0.03892232019232024,0.6129311460958909,0.645085164935742,0.0857142857142857,0.06796094158482205,0.05714285714285713,0.11428571428571428,0.857142857142857,0.6796094158482205,0.5714285714285713,1.1428571428571428,0.15,0.11969747440993463,0.09999999999999999,0.2,0.22857142857142856,0.1172546688097319,0.17857142857142858,0.2785714285714286,0.9142857142857143,0.4690186752389276,0.7142857142857142,1.1285714285714286,0.2833333333333333,0.12211584951084108,0.2333333333333333,0.3333333333333333
cvt,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356066145173587,1.1390647892519134e-16,0.5356066145173587,0.5356066145173587,0.5694444444444444,0.0,0.5694444444444444,0.5694444444444444,0.588464143909332,1.1390647892519134e-16,0.588464143909332,0.588464143909332,0.776,0.0,0.776,0.776,0.6917898010204635,1.1390647892519134e-16,0.6917898010204635,0.6917898010204635,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.4285714285714282,2.278129578503827e-16,1.4285714285714282,1.4285714285714282,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.3571428571428571,5.695323946259567e-17,0.3571428571428571,0.3571428571428571,1.4285714285714284,2.278129578503827e-16,1.4285714285714284,1.4285714285714284,0.5,0.0,0.5,0.5
scopemap_hd,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923514386428356,1.1390647892519134e-16,0.4923514386428356,0.4923514386428356,0.6270114942528734,1.1390647892519134e-16,0.6270114942528734,0.6270114942528734,0.6181002248322155,1.1390647892519134e-16,0.6181002248322155,0.6181002248322155,0.7739726027397259,1.1390647892519134e-16,0.7739726027397259,0.7739726027397259,0.5479860638038008,1.1390647892519134e-16,0.5479860638038008,0.5479860638038008,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,2.1428571428571432,4.556259157007654e-16,2.1428571428571432,2.1428571428571432,0.5,0.0,0.5,0.5,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,1.7142857142857142,0.0,1.7142857142857142,1.7142857142857142,0.6666666666666665,1.1390647892519134e-16,0.6666666666666665,0.6666666666666665
fps,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161350535139947,0.011280024087202772,0.611359774941753,0.6209514156141464,0.6727135572892842,0.017660980247733125,0.6654495047770369,0.6802375036541052,0.6506007280450685,0.006824979913960888,0.6476275125228235,0.6533192344865612,0.7750197731184922,0.003950918235814918,0.7732524267068805,0.7765908457524441,0.7900874864504687,0.0036367442957656597,0.788417736441902,0.7914881510255944,0.16428571428571428,0.06175033756218697,0.13571428571428573,0.1892857142857143,1.6428571428571423,0.6175033756218696,1.357142857142857,1.9285714285714284,0.3583333333333333,0.1354546168145415,0.29999999999999993,0.41666666666666663,0.30357142857142855,0.09519892678271127,0.2642857142857143,0.34285714285714286,1.2142857142857142,0.3807957071308451,1.057142857142857,1.3714285714285714,0.5750000000000001,0.15741887356472212,0.5083333333333334,0.641874999999999
kennard_stone,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268025712203982,1.1390647892519134e-16,0.6268025712203982,0.6268025712203982,0.6895928462709284,0.0,0.6895928462709284,0.6895928462709284,0.6507269815036067,2.278129578503827e-16,0.6507269815036067,0.6507269815036067,0.7755102040816325,1.1390647892519134e-16,0.7755102040816325,0.7755102040816325,0.7920942524335731,0.0,0.7920942524335731,0.7920942524335731,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.4285714285714282,2.278129578503827e-16,1.4285714285714282,1.4285714285714282,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,0.5,0.0,0.5,0.5
ward,tanimoto,tanimoto,20,1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356066145173587,1.1390647892519134e-16,0.5356066145173587,0.5356066145173587,0.5694444444444444,0.0,0.5694444444444444,0.5694444444444444,0.588464143909332,1.1390647892519134e-16,0.588464143909332,0.588464143909332,0.776,0.0,0.776,0.776,0.6917898010204635,1.1390647892519134e-16,0.6917898010204635,0.6917898010204635,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.4285714285714282,2.278129578503827e-16,1.4285714285714282,1.4285714285714282,0.33333333333333326,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.3571428571428571,5.695323946259567e-17,0.3571428571428571,0.3571428571428571,1.4285714285714284,2.278129578503827e-16,1.4285714285714284,1.4285714285714284,0.5,0.0,0.5,0.5
